id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	lo_ci	up_ci	or	or_lci95	or_uci95	qvalue
ebi-a-GCST90001816	PCOS	PCOS	CD38 on naive-mature B cell	Inverse variance weighted	14	-0.049549761	0.038578051	0.199001011	-0.125162741	0.026063218	0.951657801	0.882353296	1.026405834	1
ebi-a-GCST90001816	PCOS	PCOS	CD38 on naive-mature B cell	MR Egger	14	-0.044653737	0.053752609	0.42234894	-0.150008851	0.060701376	0.956328565	0.860700358	1.062581555	1
ebi-a-GCST90001816	PCOS	PCOS	CD38 on naive-mature B cell	Weighted median	14	-0.003943771	0.054653423	0.942474873	-0.11106448	0.103176938	0.996063996	0.894881045	1.108687561	1
ebi-a-GCST90001817	PCOS	PCOS	CD38 on Plasma Blast-Plasma Cell	Inverse variance weighted	7	-0.007330046	0.075560087	0.922718851	-0.155427817	0.140767724	0.992696753	0.856048867	1.151157231	1
ebi-a-GCST90001817	PCOS	PCOS	CD38 on Plasma Blast-Plasma Cell	MR Egger	7	-0.10949496	0.178999772	0.567475473	-0.460334513	0.241344594	0.896286682	0.631072508	1.272959614	1
ebi-a-GCST90001817	PCOS	PCOS	CD38 on Plasma Blast-Plasma Cell	Weighted median	7	-0.013004877	0.09762596	0.894026307	-0.204351758	0.178342004	0.987079321	0.815175576	1.195234026	1
ebi-a-GCST90001818	PCOS	PCOS	CD38 on IgD+ B cell	Inverse variance weighted	7	-0.104174879	0.093055928	0.26293254	-0.286564498	0.07821474	0.901067706	0.75083865	1.081354844	1
ebi-a-GCST90001818	PCOS	PCOS	CD38 on IgD+ B cell	MR Egger	7	-0.361745876	0.223101504	0.165849631	-0.799024824	0.075533073	0.696459332	0.449767352	1.078458895	1
ebi-a-GCST90001818	PCOS	PCOS	CD38 on IgD+ B cell	Weighted median	7	-0.0522985	0.124929901	0.675491852	-0.297161106	0.192564106	0.949045534	0.742924313	1.21235422	1
ebi-a-GCST90001819	PCOS	PCOS	CD38 on transitional B cell	Inverse variance weighted	13	-0.03145045	0.035287508	0.372788098	-0.100613967	0.037713066	0.969038971	0.904282048	1.038433229	1
ebi-a-GCST90001819	PCOS	PCOS	CD38 on transitional B cell	MR Egger	13	-0.041168865	0.052562357	0.450021717	-0.144191084	0.061853354	0.959667062	0.865722307	1.06380633	1
ebi-a-GCST90001819	PCOS	PCOS	CD38 on transitional B cell	Weighted median	13	-0.022613717	0.044721335	0.613096507	-0.110267535	0.065040101	0.977640057	0.895594501	1.067201819	1
ebi-a-GCST90001820	PCOS	PCOS	IgD on IgD+ CD24+ B cell	Inverse variance weighted	11	0.032096654	0.047663985	0.5006965	-0.061324757	0.125518065	1.032617307	0.940517751	1.133735649	1
ebi-a-GCST90001820	PCOS	PCOS	IgD on IgD+ CD24+ B cell	MR Egger	11	-0.028491309	0.113167068	0.806878829	-0.250298762	0.193316145	0.971910741	0.778568142	1.213266301	1
ebi-a-GCST90001820	PCOS	PCOS	IgD on IgD+ CD24+ B cell	Weighted median	11	0.022946383	0.064266387	0.721053566	-0.103015736	0.148908502	1.023211677	0.902112778	1.160566795	1
ebi-a-GCST90001821	PCOS	PCOS	IgD on IgD+ CD24- B cell	Inverse variance weighted	16	0.014608497	0.039899488	0.714266247	-0.063594499	0.092811494	1.014715723	0.938385438	1.097254876	1
ebi-a-GCST90001821	PCOS	PCOS	IgD on IgD+ CD24- B cell	MR Egger	16	0.035680326	0.078708957	0.657265236	-0.11858923	0.189949882	1.036324508	0.888172561	1.209188995	1
ebi-a-GCST90001821	PCOS	PCOS	IgD on IgD+ CD24- B cell	Weighted median	16	-0.015679417	0.053147006	0.767978791	-0.119847549	0.088488715	0.984442866	0.887055659	1.092521924	1
ebi-a-GCST90001822	PCOS	PCOS	IgD on IgD+ CD38-  B cell	Inverse variance weighted	14	0.029714178	0.047527709	0.531841811	-0.063440131	0.122868488	1.03016005	0.938530306	1.130735706	1
ebi-a-GCST90001822	PCOS	PCOS	IgD on IgD+ CD38-  B cell	MR Egger	14	0.027983015	0.067516807	0.685850017	-0.104349927	0.160315956	1.028378217	0.90090999	1.173881708	1
ebi-a-GCST90001822	PCOS	PCOS	IgD on IgD+ CD38-  B cell	Weighted median	14	0.022318806	0.052035981	0.667987977	-0.079671718	0.12430933	1.022569734	0.923419439	1.132366091	1
ebi-a-GCST90001823	PCOS	PCOS	IgD on IgD+ CD38- unswitched memory B cell	Inverse variance weighted	8	0.056116659	0.081322623	0.490162876	-0.103275682	0.215509001	1.057721069	0.901878307	1.240493148	1
ebi-a-GCST90001823	PCOS	PCOS	IgD on IgD+ CD38- unswitched memory B cell	MR Egger	8	-0.008983705	0.177844814	0.961352224	-0.35755954	0.339592131	0.991056528	0.699381056	1.404374672	1
ebi-a-GCST90001823	PCOS	PCOS	IgD on IgD+ CD38- unswitched memory B cell	Weighted median	8	0.07470635	0.070465016	0.289057881	-0.063405081	0.21281778	1.077567676	0.938563202	1.237159196	1
ebi-a-GCST90001824	PCOS	PCOS	IgD on IgD+ CD38+ B cell	Inverse variance weighted	14	-0.029396706	0.047435994	0.535446701	-0.122371254	0.063577842	0.971031174	0.884819815	1.065642434	1
ebi-a-GCST90001824	PCOS	PCOS	IgD on IgD+ CD38+ B cell	MR Egger	14	0.081397672	0.087183426	0.368897549	-0.089481843	0.252277186	1.084802206	0.914404868	1.286952713	1
ebi-a-GCST90001824	PCOS	PCOS	IgD on IgD+ CD38+ B cell	Weighted median	14	0.048755995	0.064711193	0.451185616	-0.078077944	0.175589934	1.049964123	0.924892334	1.19194918	1
ebi-a-GCST90001825	PCOS	PCOS	IgD on IgD+ CD38dim B cell	Inverse variance weighted	16	0.024265907	0.032801701	0.45943601	-0.040025428	0.088557242	1.02456272	0.960765009	1.092596793	1
ebi-a-GCST90001825	PCOS	PCOS	IgD on IgD+ CD38dim B cell	MR Egger	16	0.005936678	0.048498688	0.904314883	-0.089120752	0.100994107	1.005954335	0.914735111	1.106270122	1
ebi-a-GCST90001825	PCOS	PCOS	IgD on IgD+ CD38dim B cell	Weighted median	16	-0.002205879	0.040281052	0.95632792	-0.081156741	0.076744983	0.997796552	0.922049157	1.079766683	1
ebi-a-GCST90001826	PCOS	PCOS	IgD on unswitched memory B cell	Inverse variance weighted	14	-0.0315025	0.051126953	0.537787419	-0.131711327	0.068706327	0.968988534	0.876594007	1.071121604	1
ebi-a-GCST90001826	PCOS	PCOS	IgD on unswitched memory B cell	MR Egger	14	0.082536531	0.107177996	0.456140716	-0.12753234	0.292605402	1.086038346	0.880264947	1.339913959	1
ebi-a-GCST90001826	PCOS	PCOS	IgD on unswitched memory B cell	Weighted median	14	0.0477081	0.068216682	0.484326333	-0.085996596	0.181412796	1.048864447	0.917597354	1.198909983	1
ebi-a-GCST90001827	PCOS	PCOS	IgD on IgD+ B cell	Inverse variance weighted	11	0.019796421	0.05106646	0.698267701	-0.080293841	0.119886684	1.01999367	0.922845137	1.127369095	1
ebi-a-GCST90001827	PCOS	PCOS	IgD on IgD+ B cell	MR Egger	11	-0.034943896	0.107247592	0.75200507	-0.245149176	0.175261383	0.965659592	0.782587786	1.191557629	1
ebi-a-GCST90001827	PCOS	PCOS	IgD on IgD+ B cell	Weighted median	11	-0.009833978	0.06632978	0.882138478	-0.139840346	0.120172391	0.990214218	0.869497043	1.127691238	1
ebi-a-GCST90001828	PCOS	PCOS	IgD on transitional B cell	Inverse variance weighted	19	0.042246598	0.038943616	0.278003835	-0.034082889	0.118576085	1.043151686	0.96649139	1.125892534	1
ebi-a-GCST90001828	PCOS	PCOS	IgD on transitional B cell	MR Egger	19	0.061021768	0.06557744	0.3651235	-0.067510015	0.18955355	1.062922051	0.934718359	1.208709849	1
ebi-a-GCST90001828	PCOS	PCOS	IgD on transitional B cell	Weighted median	19	0.064486307	0.055371882	0.244179382	-0.044042581	0.173015196	1.066610973	0.95691321	1.188884171	1
ebi-a-GCST90001829	PCOS	PCOS	BAFF-R on B cell	Inverse variance weighted	13	0.027542162	0.029106604	0.344020425	-0.029506782	0.084591105	1.027924953	0.970924293	1.088271987	1
ebi-a-GCST90001829	PCOS	PCOS	BAFF-R on B cell	MR Egger	13	0.012502487	0.04022076	0.761728239	-0.066330203	0.091335177	1.01258097	0.935821802	1.095636176	1
ebi-a-GCST90001829	PCOS	PCOS	BAFF-R on B cell	Weighted median	13	0.043323804	0.02682908	0.106352348	-0.009261192	0.0959088	1.044275981	0.990781561	1.10065868	1
ebi-a-GCST90001830	PCOS	PCOS	BAFF-R on CD20- B cell	Inverse variance weighted	8	0.031126182	0.061007642	0.609910402	-0.088448796	0.150701159	1.031615666	0.915349979	1.162649159	1
ebi-a-GCST90001830	PCOS	PCOS	BAFF-R on CD20- B cell	MR Egger	8	0.175952503	0.121623231	0.198126369	-0.062429031	0.414334036	1.192381422	0.939479734	1.51336256	1
ebi-a-GCST90001830	PCOS	PCOS	BAFF-R on CD20- B cell	Weighted median	8	0.0373874	0.083448359	0.654131268	-0.126171383	0.200946184	1.038095101	0.881463766	1.222558977	1
ebi-a-GCST90001831	PCOS	PCOS	CD62L on CD62L+ myeloid Dendritic Cell	Inverse variance weighted	7	0.002513548	0.05489785	0.963480893	-0.105086238	0.110113334	1.002516709	0.900246884	1.116404589	1
ebi-a-GCST90001831	PCOS	PCOS	CD62L on CD62L+ myeloid Dendritic Cell	MR Egger	7	0.006815975	0.167477035	0.96911179	-0.321439014	0.335070964	1.006839257	0.72510485	1.398039593	1
ebi-a-GCST90001831	PCOS	PCOS	CD62L on CD62L+ myeloid Dendritic Cell	Weighted median	7	0.015431081	0.067700104	0.819698408	-0.117261123	0.148123284	1.015550755	0.889352933	1.159655855	1
ebi-a-GCST90001832	PCOS	PCOS	CD62L on CD62L+ plasmacytoid Dendritic Cell	Inverse variance weighted	8	-0.000779291	0.039770855	0.984366828	-0.078730166	0.077171584	0.999221012	0.924289295	1.08022741	1
ebi-a-GCST90001832	PCOS	PCOS	CD62L on CD62L+ plasmacytoid Dendritic Cell	MR Egger	8	0.023913481	0.05589123	0.683685991	-0.085633329	0.133460291	1.024201701	0.917930748	1.142775887	1
ebi-a-GCST90001832	PCOS	PCOS	CD62L on CD62L+ plasmacytoid Dendritic Cell	Weighted median	8	0.016520465	0.046519437	0.722491932	-0.074657633	0.107698562	1.016657682	0.92806117	1.11371198	1
ebi-a-GCST90001833	PCOS	PCOS	CD62L on CD62L+ Dendritic Cell	Inverse variance weighted	14	0.046004931	0.034651435	0.184294198	-0.021911881	0.113921743	1.047079574	0.978326441	1.120664421	1
ebi-a-GCST90001833	PCOS	PCOS	CD62L on CD62L+ Dendritic Cell	MR Egger	14	0.051962677	0.056352728	0.374645559	-0.05848867	0.162414025	1.053336428	0.943188926	1.176347177	1
ebi-a-GCST90001833	PCOS	PCOS	CD62L on CD62L+ Dendritic Cell	Weighted median	14	0.05349887	0.048103928	0.266072887	-0.040784829	0.147782569	1.0549558	0.96003568	1.15926081	1
ebi-a-GCST90001834	PCOS	PCOS	CD62L on monocyte	Inverse variance weighted	10	0.02087718	0.046511542	0.653532505	-0.070285443	0.112039803	1.021096633	0.932127713	1.118557382	1
ebi-a-GCST90001834	PCOS	PCOS	CD62L on monocyte	MR Egger	10	-0.008281116	0.091853602	0.930379923	-0.188314175	0.171751943	0.991753078	0.828354418	1.187383258	1
ebi-a-GCST90001834	PCOS	PCOS	CD62L on monocyte	Weighted median	10	-0.010859291	0.056016233	0.846285726	-0.120651107	0.098932525	0.989199458	0.886343144	1.103991805	1
ebi-a-GCST90001835	PCOS	PCOS	CD62L on granulocyte	Inverse variance weighted	9	0.129235289	0.055086789	0.018974554	0.021265182	0.237205397	1.137957842	1.021492897	1.267701472	1
ebi-a-GCST90001835	PCOS	PCOS	CD62L on granulocyte	MR Egger	9	0.03319874	0.092004311	0.728863574	-0.147129709	0.213527189	1.033755967	0.863182008	1.238037159	1
ebi-a-GCST90001835	PCOS	PCOS	CD62L on granulocyte	Weighted median	9	0.139633995	0.076692329	0.068651935	-0.01068297	0.28995096	1.14985287	0.98937389	1.336361952	1
ebi-a-GCST90001836	PCOS	PCOS	CD66b on CD66b++ myeloid cell	Inverse variance weighted	13	0.034709503	0.036239071	0.338167506	-0.036319076	0.105738082	1.035318908	0.964332549	1.111530708	1
ebi-a-GCST90001836	PCOS	PCOS	CD66b on CD66b++ myeloid cell	MR Egger	13	0.039711298	0.053698445	0.475075246	-0.065537654	0.14496025	1.040510333	0.936563781	1.155993618	1
ebi-a-GCST90001836	PCOS	PCOS	CD66b on CD66b++ myeloid cell	Weighted median	13	0.032691715	0.036540907	0.37096848	-0.038928464	0.104311893	1.03323196	0.961819511	1.109946586	1
ebi-a-GCST90001837	PCOS	PCOS	CD66b on Granulocytic Myeloid-Derived Suppressor Cells	Inverse variance weighted	9	-0.076819486	0.038596095	0.046553113	-0.152467833	-0.001171139	0.926057005	0.858586512	0.998829546	1
ebi-a-GCST90001837	PCOS	PCOS	CD66b on Granulocytic Myeloid-Derived Suppressor Cells	MR Egger	9	-0.027383045	0.095419326	0.782439556	-0.214404924	0.159638834	0.972988472	0.807021537	1.173087115	1
ebi-a-GCST90001837	PCOS	PCOS	CD66b on Granulocytic Myeloid-Derived Suppressor Cells	Weighted median	9	-0.063418372	0.05149335	0.218104626	-0.164345339	0.037508595	0.938550728	0.848448969	1.03822092	1
ebi-a-GCST90001838	PCOS	PCOS	CD3 on naive CD8+ T cell	Inverse variance weighted	17	-0.029465461	0.028196994	0.29602949	-0.08473157	0.025800647	0.970964413	0.918758874	1.026136365	1
ebi-a-GCST90001838	PCOS	PCOS	CD3 on naive CD8+ T cell	MR Egger	17	-0.015361539	0.050632199	0.765756579	-0.114600648	0.083877571	0.984755848	0.891722184	1.087495744	1
ebi-a-GCST90001838	PCOS	PCOS	CD3 on naive CD8+ T cell	Weighted median	17	-0.029546806	0.038342236	0.440939754	-0.104697588	0.045603977	0.970885434	0.900596833	1.046659827	1
ebi-a-GCST90001839	PCOS	PCOS	CD3 on Effector Memory CD8+ T cell	Inverse variance weighted	10	-0.080843569	0.060608781	0.182250064	-0.199636779	0.037949641	0.922337963	0.819028187	1.038678925	1
ebi-a-GCST90001839	PCOS	PCOS	CD3 on Effector Memory CD8+ T cell	MR Egger	10	-0.168513479	0.13713644	0.254063686	-0.437300901	0.100273943	0.844919875	0.645777087	1.105473714	1
ebi-a-GCST90001839	PCOS	PCOS	CD3 on Effector Memory CD8+ T cell	Weighted median	10	-0.092891461	0.067026919	0.165782665	-0.224264222	0.038481301	0.911292406	0.799103966	1.039231295	1
ebi-a-GCST90001840	PCOS	PCOS	CD3 on Terminally Differentiated CD8+ T cell	Inverse variance weighted	12	0.044778307	0.045265067	0.322542576	-0.043941224	0.133497838	1.045795988	0.957010205	1.142818796	1
ebi-a-GCST90001840	PCOS	PCOS	CD3 on Terminally Differentiated CD8+ T cell	MR Egger	12	0.053022454	0.092813482	0.580421733	-0.12889197	0.234936878	1.054453322	0.879068927	1.264828928	1
ebi-a-GCST90001840	PCOS	PCOS	CD3 on Terminally Differentiated CD8+ T cell	Weighted median	12	0.040030833	0.06485976	0.537109022	-0.087094296	0.167155963	1.040842866	0.916590661	1.181938589	1
ebi-a-GCST90001841	PCOS	PCOS	CD3 on Central Memory CD4+ T cell	Inverse variance weighted	14	-0.013054815	0.024567615	0.59515335	-0.061207339	0.03509771	0.98703003	0.94062819	1.035720904	1
ebi-a-GCST90001841	PCOS	PCOS	CD3 on Central Memory CD4+ T cell	MR Egger	14	-0.01047853	0.035299441	0.771658834	-0.079665434	0.058708374	0.989576178	0.923425241	1.060465936	1
ebi-a-GCST90001841	PCOS	PCOS	CD3 on Central Memory CD4+ T cell	Weighted median	14	-0.020762457	0.030703247	0.498894628	-0.08094082	0.039415907	0.979451599	0.922248268	1.040203022	1
ebi-a-GCST90001842	PCOS	PCOS	CD3 on Naive CD4+ T cell	Inverse variance weighted	21	-0.021182215	0.023304138	0.363378361	-0.066858326	0.024493896	0.979040552	0.935327704	1.024796335	1
ebi-a-GCST90001842	PCOS	PCOS	CD3 on Naive CD4+ T cell	MR Egger	21	-0.010269538	0.03519984	0.773639626	-0.079261225	0.058722149	0.989783013	0.923798573	1.060480544	1
ebi-a-GCST90001842	PCOS	PCOS	CD3 on Naive CD4+ T cell	Weighted median	21	-0.027867445	0.033451787	0.404809207	-0.093432947	0.037698056	0.97251727	0.910799087	1.038417642	1
ebi-a-GCST90001843	PCOS	PCOS	CD3 on Effector Memory CD4+ T cell	Inverse variance weighted	13	0.025860442	0.034988984	0.459844809	-0.042717966	0.09443885	1.026197725	0.958181592	1.099041955	1
ebi-a-GCST90001843	PCOS	PCOS	CD3 on Effector Memory CD4+ T cell	MR Egger	13	0.044236168	0.053765965	0.428123559	-0.061145124	0.14961746	1.045229176	0.940686714	1.16138988	1
ebi-a-GCST90001843	PCOS	PCOS	CD3 on Effector Memory CD4+ T cell	Weighted median	13	0.004203635	0.043088329	0.922282837	-0.080249489	0.088656759	1.004212483	0.922886068	1.092705531	1
ebi-a-GCST90001844	PCOS	PCOS	CD3 on Terminally Differentiated CD4+ T cell	Inverse variance weighted	12	-0.072488797	0.033835772	0.032163592	-0.138806911	-0.006170684	0.930076166	0.870396076	0.993848316	1
ebi-a-GCST90001844	PCOS	PCOS	CD3 on Terminally Differentiated CD4+ T cell	MR Egger	12	-0.107380311	0.049821225	0.056555231	-0.205029911	-0.00973071	0.898184019	0.81462295	0.99031648	1
ebi-a-GCST90001844	PCOS	PCOS	CD3 on Terminally Differentiated CD4+ T cell	Weighted median	12	-0.072562536	0.049549955	0.143075971	-0.169680449	0.024555376	0.930007586	0.843934454	1.024859342	1
ebi-a-GCST90001845	PCOS	PCOS	CD3 on CD45RA- CD4+ T cell	Inverse variance weighted	16	-0.006882983	0.035251159	0.845192917	-0.075975254	0.062209288	0.99314065	0.926839142	1.064185042	1
ebi-a-GCST90001845	PCOS	PCOS	CD3 on CD45RA- CD4+ T cell	MR Egger	16	0.003527407	0.073363136	0.962330503	-0.140264339	0.147319153	1.003533636	0.869128461	1.158723715	1
ebi-a-GCST90001845	PCOS	PCOS	CD3 on CD45RA- CD4+ T cell	Weighted median	16	-0.016303016	0.047881209	0.73348845	-0.110150186	0.077544155	0.983829159	0.895699603	1.080629946	1
ebi-a-GCST90001846	PCOS	PCOS	CD3 on Central Memory CD8+ T cell	Inverse variance weighted	7	0.000190903	0.070150305	0.997828683	-0.137303695	0.137685502	1.000190921	0.871705453	1.147614571	1
ebi-a-GCST90001846	PCOS	PCOS	CD3 on Central Memory CD8+ T cell	MR Egger	7	-0.137434844	0.137345409	0.362931465	-0.406631847	0.131762159	0.871591138	0.665889295	1.140836949	1
ebi-a-GCST90001846	PCOS	PCOS	CD3 on Central Memory CD8+ T cell	Weighted median	7	-0.01688301	0.05791115	0.770643731	-0.130388863	0.096622844	0.98325871	0.877754038	1.101444879	1
ebi-a-GCST90001847	PCOS	PCOS	CD3 on HLA DR+ T cell	Inverse variance weighted	15	-0.027826868	0.033153645	0.401283828	-0.092808012	0.037154276	0.972556733	0.911368455	1.037853124	1
ebi-a-GCST90001847	PCOS	PCOS	CD3 on HLA DR+ T cell	MR Egger	15	-0.019661316	0.049911409	0.70002235	-0.117487678	0.078165045	0.980530707	0.889151468	1.081301108	1
ebi-a-GCST90001847	PCOS	PCOS	CD3 on HLA DR+ T cell	Weighted median	15	-0.034644267	0.04219482	0.411614954	-0.117346113	0.04805758	0.965948975	0.889277349	1.049231068	1
ebi-a-GCST90001848	PCOS	PCOS	CD3 on Natural Killer T	Inverse variance weighted	10	0.038136186	0.05179501	0.461553786	-0.063382034	0.139654406	1.038872703	0.938584834	1.14987634	1
ebi-a-GCST90001848	PCOS	PCOS	CD3 on Natural Killer T	MR Egger	10	0.017352244	0.086428415	0.845888644	-0.15204745	0.186751938	1.017503669	0.858947523	1.205328252	1
ebi-a-GCST90001848	PCOS	PCOS	CD3 on Natural Killer T	Weighted median	10	-0.005287574	0.071574326	0.941109616	-0.145573254	0.134998105	0.99472638	0.864526558	1.144534616	1
ebi-a-GCST90001849	PCOS	PCOS	CD3 on HLA DR+ CD4+ T cell	Inverse variance weighted	17	-0.019017122	0.028538778	0.505180527	-0.074953127	0.036918883	0.981162562	0.927786973	1.037608849	1
ebi-a-GCST90001849	PCOS	PCOS	CD3 on HLA DR+ CD4+ T cell	MR Egger	17	-0.026002119	0.044987803	0.571852122	-0.114178213	0.062173975	0.974333025	0.892098958	1.064147463	1
ebi-a-GCST90001849	PCOS	PCOS	CD3 on HLA DR+ CD4+ T cell	Weighted median	17	-0.027052902	0.038310754	0.480098702	-0.102141981	0.048036176	0.97330975	0.902901348	1.049208611	1
ebi-a-GCST90001850	PCOS	PCOS	CD3 on HLA DR+ CD8+ T cell	Inverse variance weighted	10	-0.044863141	0.047686367	0.346809441	-0.138328421	0.048602139	0.956128328	0.870812651	1.049802592	1
ebi-a-GCST90001850	PCOS	PCOS	CD3 on HLA DR+ CD8+ T cell	MR Egger	10	0.083592716	0.102156688	0.436890546	-0.116634393	0.283819825	1.08718601	0.889910491	1.328193601	1
ebi-a-GCST90001850	PCOS	PCOS	CD3 on HLA DR+ CD8+ T cell	Weighted median	10	-0.037120232	0.061614236	0.546866692	-0.157884136	0.083643671	0.963560277	0.853948718	1.087241409	1
ebi-a-GCST90001851	PCOS	PCOS	CD3 on T cell	Inverse variance weighted	20	0.049335375	0.022830198	0.030697648	0.004588188	0.094082563	1.050572628	1.004598729	1.09865045	1
ebi-a-GCST90001851	PCOS	PCOS	CD3 on T cell	MR Egger	20	0.061835299	0.032878602	0.076290734	-0.00260676	0.126277358	1.063787123	0.997396634	1.134596814	1
ebi-a-GCST90001851	PCOS	PCOS	CD3 on T cell	Weighted median	20	0.058887515	0.034465274	0.087524275	-0.008664422	0.126439453	1.060655927	0.991373006	1.134780742	1
ebi-a-GCST90001852	PCOS	PCOS	CD3 on CD39+ resting CD4 regulatory T cell	Inverse variance weighted	6	-0.052299551	0.051760121	0.31229328	-0.153749389	0.049150286	0.949044537	0.85748689	1.050378196	1
ebi-a-GCST90001852	PCOS	PCOS	CD3 on CD39+ resting CD4 regulatory T cell	MR Egger	6	-0.211552513	0.108699473	0.123492675	-0.424603479	0.001498454	0.80932678	0.65402907	1.001499577	1
ebi-a-GCST90001852	PCOS	PCOS	CD3 on CD39+ resting CD4 regulatory T cell	Weighted median	6	-0.067467873	0.065590387	0.303656204	-0.196025032	0.061089286	0.934757751	0.821991658	1.06299382	1
ebi-a-GCST90001853	PCOS	PCOS	CD3 on activated CD4 regulatory T cell	Inverse variance weighted	11	-0.015030068	0.031587935	0.634204947	-0.07694242	0.046882284	0.98508232	0.925943167	1.047998636	1
ebi-a-GCST90001853	PCOS	PCOS	CD3 on activated CD4 regulatory T cell	MR Egger	11	-0.13018945	0.064072198	0.072708757	-0.255770959	-0.004607941	0.877929092	0.7743193	0.995402659	1
ebi-a-GCST90001853	PCOS	PCOS	CD3 on activated CD4 regulatory T cell	Weighted median	11	-0.026178404	0.037717929	0.487646266	-0.100105545	0.047748736	0.974161279	0.904741922	1.04890707	1
ebi-a-GCST90001854	PCOS	PCOS	CD3 on CD39+ activated CD4 regulatory T cell	Inverse variance weighted	10	-0.044827158	0.030030524	0.135510544	-0.103686985	0.014032669	0.956162733	0.901507439	1.014131589	1
ebi-a-GCST90001854	PCOS	PCOS	CD3 on CD39+ activated CD4 regulatory T cell	MR Egger	10	-0.087539986	0.058112801	0.170392365	-0.201441076	0.026361103	0.916182236	0.81755175	1.026711631	1
ebi-a-GCST90001854	PCOS	PCOS	CD3 on CD39+ activated CD4 regulatory T cell	Weighted median	10	-0.034524246	0.037726178	0.360124929	-0.108467555	0.039419062	0.966064916	0.897208004	1.040206304	1
ebi-a-GCST90001855	PCOS	PCOS	CD3 on secreting CD4 regulatory T cell	Inverse variance weighted	11	0.00208274	0.030395839	0.945371247	-0.057493104	0.061658584	1.002084911	0.944128401	1.063599153	1
ebi-a-GCST90001855	PCOS	PCOS	CD3 on secreting CD4 regulatory T cell	MR Egger	11	-0.053910529	0.050907685	0.317199011	-0.153689591	0.045868533	0.947516878	0.857538167	1.046936764	1
ebi-a-GCST90001855	PCOS	PCOS	CD3 on secreting CD4 regulatory T cell	Weighted median	11	-0.021038571	0.039412213	0.593474094	-0.098286507	0.056209366	0.979181196	0.906389179	1.057819132	1
ebi-a-GCST90001856	PCOS	PCOS	CD3 on CD39+ secreting CD4 regulatory T cell	Inverse variance weighted	16	-0.007386215	0.030101972	0.806167523	-0.06638608	0.05161365	0.992640996	0.935769512	1.052968849	1
ebi-a-GCST90001856	PCOS	PCOS	CD3 on CD39+ secreting CD4 regulatory T cell	MR Egger	16	-0.028776591	0.049752812	0.572187552	-0.126292102	0.068738919	0.971633512	0.881357363	1.071156515	1
ebi-a-GCST90001856	PCOS	PCOS	CD3 on CD39+ secreting CD4 regulatory T cell	Weighted median	16	-0.004721503	0.038103938	0.901385619	-0.079405221	0.069962215	0.995289626	0.92366556	1.072467657	1
ebi-a-GCST90001857	PCOS	PCOS	CD3 on activated & secreting CD4 regulatory T cell	Inverse variance weighted	12	-0.01522188	0.030304092	0.615453396	-0.0746179	0.044174141	0.984893388	0.928098045	1.045164345	1
ebi-a-GCST90001857	PCOS	PCOS	CD3 on activated & secreting CD4 regulatory T cell	MR Egger	12	-0.051334625	0.053748205	0.362047721	-0.156681107	0.054011857	0.949960737	0.854976662	1.055497117	1
ebi-a-GCST90001857	PCOS	PCOS	CD3 on activated & secreting CD4 regulatory T cell	Weighted median	12	-0.024227691	0.038112513	0.524979389	-0.098928216	0.050472834	0.976063444	0.905807728	1.051768291	1
ebi-a-GCST90001858	PCOS	PCOS	CD3 on CD45RA+ CD4+ T cell	Inverse variance weighted	19	-0.02166492	0.029906601	0.468808332	-0.080281858	0.036952018	0.978568079	0.922856195	1.037643231	1
ebi-a-GCST90001858	PCOS	PCOS	CD3 on CD45RA+ CD4+ T cell	MR Egger	19	0.010399002	0.046258797	0.824814352	-0.080268241	0.101066244	1.010453259	0.922868762	1.106349928	1
ebi-a-GCST90001858	PCOS	PCOS	CD3 on CD45RA+ CD4+ T cell	Weighted median	19	-0.023083977	0.036166032	0.52329282	-0.093969399	0.047801445	0.977180419	0.910310618	1.048962358	1
ebi-a-GCST90001859	PCOS	PCOS	CD3 on CD8+ T cell	Inverse variance weighted	10	0.018226861	0.033798005	0.589688097	-0.048017229	0.084470951	1.018393984	0.953117366	1.088141234	1
ebi-a-GCST90001859	PCOS	PCOS	CD3 on CD8+ T cell	MR Egger	10	0.096028771	0.036965172	0.031725239	0.023577035	0.168480508	1.100790735	1.023857171	1.183505158	1
ebi-a-GCST90001859	PCOS	PCOS	CD3 on CD8+ T cell	Weighted median	10	0.043673651	0.041182442	0.288920819	-0.037043935	0.124391236	1.044641381	0.963633797	1.132458843	1
ebi-a-GCST90001860	PCOS	PCOS	CD3 on CD39+ CD4+ T cell	Inverse variance weighted	10	0.032411211	0.032540713	0.319240285	-0.031368587	0.096191009	1.032942175	0.969118303	1.100969339	1
ebi-a-GCST90001860	PCOS	PCOS	CD3 on CD39+ CD4+ T cell	MR Egger	10	-0.010069524	0.061994635	0.874998288	-0.131579008	0.11143996	0.989981004	0.876710005	1.117886624	1
ebi-a-GCST90001860	PCOS	PCOS	CD3 on CD39+ CD4+ T cell	Weighted median	10	-0.000777864	0.037479321	0.983441501	-0.074237334	0.072681605	0.999222438	0.928451315	1.075388085	1
ebi-a-GCST90001861	PCOS	PCOS	CD3 on CD28+ CD4+ T cell	Inverse variance weighted	16	-0.023227329	0.034729502	0.503618696	-0.091297154	0.044842495	0.977040349	0.912746445	1.045863119	1
